sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,product_name,category,store_name,city,region,discount_rate,gross_sales,discount_amount,net_sales,year,month,week,day_name
L00591,2026-04-24,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,17,Friday
L00592,2026-04-12,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,15,Sunday
L00593,2026-03-22,S03,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,3,12,Sunday
L00594,2026-04-03,S03,P014,2,198000.0,NONE,Cash,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,396000.0,0.0,396000.0,2026,4,14,Friday
L00595,2026-04-19,S03,P009,1,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,16,Sunday
L00596,2026-03-10,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,11,Tuesday
L00597,2026-04-26,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,4,17,Sunday
L00598,2026-02-17,S03,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,2,8,Tuesday
L00599,2026-04-29,S03,P007,1,310000.0,PROMO10B,Cash,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.1,310000.0,310.0,309690.0,2026,4,18,Wednesday
L00600,2026-03-02,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,10,Monday
L00602,2026-02-18,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,8,Wednesday
L00603,2026-03-05,S03,P009,1,92000.0,PROMO08,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,92000.0,73.60000000000001,91926.4,2026,3,10,Thursday
L00604,2026-04-30,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,4,18,Thursday
L00605,2026-04-17,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,16,Friday
L00606,2026-03-04,S03,P003,2,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,3,10,Wednesday
L00607,2026-04-28,S03,P005,2,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,440000.0,0.0,440000.0,2026,4,18,Tuesday
L00608,2026-04-19,S03,P010,2,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,230000.0,0.0,230000.0,2026,4,16,Sunday
L00609,2026-04-13,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,16,Monday
L00610,2026-04-26,S03,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,4,17,Sunday
L00611,2026-02-03,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,6,Tuesday
L00612,2026-03-24,S03,P005,1,220000.0,PROMO12,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,220000.0,264.0,219736.0,2026,3,13,Tuesday
L00613,2026-02-05,S03,P013,2,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,2,6,Thursday
L00614,2026-04-30,S03,P006,3,165000.0,NONE,Transfer,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,495000.0,0.0,495000.0,2026,4,18,Thursday
L00615,2026-04-06,S03,P003,4,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,700000.0,0.0,700000.0,2026,4,15,Monday
L00616,2026-02-20,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,8,Friday
L00617,2026-02-05,S03,P004,2,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,780000.0,0.0,780000.0,2026,2,6,Thursday
L00618,2026-02-26,S03,P005,1,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,2,9,Thursday
L00619,2026-03-06,S03,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,10,Friday
L00620,2026-04-09,S03,P004,1,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,4,15,Thursday
L00621,2026-04-03,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,14,Friday
L00622,2026-03-17,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,12,Tuesday
L00623,2026-04-18,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,16,Saturday
L00624,2026-04-20,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,17,Monday
L00625,2026-04-09,S03,P014,2,198000.0,NONE,Transfer,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,396000.0,0.0,396000.0,2026,4,15,Thursday
L00626,2026-03-12,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,11,Thursday
L00627,2026-03-31,S03,P003,2,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,3,14,Tuesday
L00628,2026-03-14,S03,P013,1,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,11,Saturday
L00629,2026-03-14,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,11,Saturday
L00630,2026-03-14,S03,P004,2,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,780000.0,0.0,780000.0,2026,3,11,Saturday
L00631,2026-02-27,S03,P003,1,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,9,Friday
L00632,2026-03-15,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,3,11,Sunday
L00633,2026-03-02,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,3,10,Monday
L00634,2026-03-01,S03,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,3,9,Sunday
L00635,2026-03-09,S03,P002,2,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,570000.0,0.0,570000.0,2026,3,11,Monday
L00636,2026-04-15,S03,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,4,16,Wednesday
L00637,2026-04-24,S03,P003,2,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,4,17,Friday
L00638,2026-02-14,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,7,Saturday
L00639,2026-02-27,S03,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,9,Friday
L00640,2026-02-16,S03,P013,1,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,2,8,Monday
L00641,2026-02-04,S03,P012,2,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,70000.0,0.0,70000.0,2026,2,6,Wednesday
L00642,2026-03-06,S03,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,10,Friday
L00643,2026-03-16,S03,P005,1,220000.0,PROMO12,Cash,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,220000.0,264.0,219736.0,2026,3,12,Monday
L00644,2026-02-04,S03,P005,1,220000.0,NONE,Cash,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,2,6,Wednesday
L00645,2026-04-14,S03,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,4,16,Tuesday
L00646,2026-03-26,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,13,Thursday
L00647,2026-04-11,S03,P004,1,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,4,15,Saturday
L00648,2026-04-28,S03,P008,3,78000.0,NONE,Card,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,234000.0,0.0,234000.0,2026,4,18,Tuesday
L00649,2026-03-08,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,10,Sunday
L00650,2026-02-17,S03,P003,2,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,2,8,Tuesday
L00651,2026-02-20,S03,P003,2,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,2,8,Friday
L00652,2026-02-22,S03,P015,1,86000.0,NONE,Transfer,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,86000.0,0.0,86000.0,2026,2,8,Sunday
L00653,2026-02-01,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,5,Sunday
L00654,2026-03-20,S03,P005,3,220000.0,PROMO12,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.12,660000.0,791.9999999999999,659208.0,2026,3,12,Friday
L00655,2026-03-01,S03,P004,1,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,3,9,Sunday
L00656,2026-03-31,S03,P004,1,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,3,14,Tuesday
L00657,2026-02-13,S03,P002,3,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,855000.0,0.0,855000.0,2026,2,7,Friday
L00658,2026-02-20,S03,P008,2,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,156000.0,0.0,156000.0,2026,2,8,Friday
L00659,2026-02-28,S03,P004,1,390000.0,NONE,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,2,9,Saturday
L00660,2026-02-14,S03,P001,1,145000.0,NONE,Transfer,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,2,7,Saturday
L00661,2026-02-12,S03,P006,1,165000.0,NONE,Card,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,2,7,Thursday
L00662,2026-03-15,S03,P002,1,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,285000.0,0.0,285000.0,2026,3,11,Sunday
L00663,2026-02-23,S03,P008,1,78000.0,NONE,Card,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,9,Monday
L00664,2026-04-25,S03,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,4,17,Saturday
L00665,2026-03-23,S03,P004,3,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,1170000.0,0.0,1170000.0,2026,3,13,Monday
L00666,2026-03-04,S03,P005,1,220000.0,NONE,Card,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,3,10,Wednesday
L00667,2026-04-06,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,4,15,Monday
L00668,2026-02-10,S03,P015,2,86000.0,NONE,Transfer,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,172000.0,0.0,172000.0,2026,2,7,Tuesday
L00669,2026-04-15,S03,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,4,16,Wednesday
L00670,2026-02-12,S03,P015,1,86000.0,NONE,Cash,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,86000.0,0.0,86000.0,2026,2,7,Thursday
L00671,2026-03-23,S03,P006,1,165000.0,NONE,Cash,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,3,13,Monday
L00672,2026-02-19,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,8,Thursday
L00673,2026-04-08,S03,P012,2,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,70000.0,0.0,70000.0,2026,4,15,Wednesday
L00674,2026-03-19,S03,P001,1,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,3,12,Thursday
L00675,2026-02-28,S03,P014,1,198000.0,NONE,Transfer,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,198000.0,0.0,198000.0,2026,2,9,Saturday
L00676,2026-03-01,S03,P001,2,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,290000.0,0.0,290000.0,2026,3,9,Sunday
L00677,2026-03-07,S03,P005,1,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,3,10,Saturday
L00678,2026-03-17,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,12,Tuesday
L00679,2026-02-28,S03,P010,1,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,2,9,Saturday
L00680,2026-04-20,S03,P004,3,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,1170000.0,0.0,1170000.0,2026,4,17,Monday
L00681,2026-03-11,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,11,Wednesday
L00682,2026-02-01,S03,P004,2,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,780000.0,0.0,780000.0,2026,2,5,Sunday
L00683,2026-02-27,S03,P012,3,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,105000.0,0.0,105000.0,2026,2,9,Friday
L00684,2026-04-14,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,4,16,Tuesday
L00685,2026-03-22,S03,P008,3,78000.0,NONE,Card,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,234000.0,0.0,234000.0,2026,3,12,Sunday
L00686,2026-04-28,S03,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,4,18,Tuesday
L00687,2026-04-28,S03,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,4,18,Tuesday
L00688,2026-04-12,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,15,Sunday
L00689,2026-02-14,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,7,Saturday
L00690,2026-03-02,S03,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,3,10,Monday
L00691,2026-02-25,S03,P013,2,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,2,9,Wednesday
L00692,2026-02-02,S03,P002,1,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,285000.0,0.0,285000.0,2026,2,6,Monday
L00693,2026-04-12,S03,P005,2,220000.0,NONE,Transfer,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,440000.0,0.0,440000.0,2026,4,15,Sunday
L00694,2026-02-23,S03,P010,1,115000.0,NONE,Cash,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,2,9,Monday
L00695,2026-03-24,S03,P001,2,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,290000.0,0.0,290000.0,2026,3,13,Tuesday
L00696,2026-02-17,S03,P010,4,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,460000.0,0.0,460000.0,2026,2,8,Tuesday
L00697,2026-04-26,S03,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,4,17,Sunday
L00698,2026-04-20,S03,P011,1,138000.0,NONE,Card,Keyboard Compact,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,138000.0,0.0,138000.0,2026,4,17,Monday
L00699,2026-03-14,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,11,Saturday
L00700,2026-02-10,S03,P004,1,390000.0,NONE,Transfer,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,2,7,Tuesday
L00701,2026-03-18,S03,P003,3,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,525000.0,0.0,525000.0,2026,3,12,Wednesday
L00702,2026-02-02,S03,P007,1,310000.0,NONE,Card,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,310000.0,0.0,310000.0,2026,2,6,Monday
L00703,2026-02-04,S03,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,2,6,Wednesday
L00704,2026-04-29,S03,P009,2,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,4,18,Wednesday
L00705,2026-02-08,S03,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,2,6,Sunday
L00706,2026-04-17,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,4,16,Friday
L00707,2026-02-15,S03,P013,3,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,405000.0,0.0,405000.0,2026,2,7,Sunday
L00708,2026-04-25,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,4,17,Saturday
L00709,2026-03-18,S03,P003,2,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,3,12,Wednesday
L00710,2026-04-03,S03,P013,2,135000.0,NONE,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,4,14,Friday
L00711,2026-03-02,S03,P009,1,92000.0,PROMO08,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,92000.0,73.60000000000001,91926.4,2026,3,10,Monday
L00712,2026-03-31,S03,P009,4,92000.0,NONE,Card,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,368000.0,0.0,368000.0,2026,3,14,Tuesday
L00713,2026-04-21,S03,P012,2,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,70000.0,0.0,70000.0,2026,4,17,Tuesday
L00714,2026-02-01,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,5,Sunday
L00715,2026-03-26,S03,P009,1,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,92000.0,0.0,92000.0,2026,3,13,Thursday
L00716,2026-02-03,S03,P003,1,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,2,6,Tuesday
L00717,2026-03-09,S03,P003,2,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,3,11,Monday
L00718,2026-03-06,S03,P005,1,220000.0,NONE,Cash,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,220000.0,0.0,220000.0,2026,3,10,Friday
L00719,2026-03-17,S03,P013,1,135000.0,NONE,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,12,Tuesday
L00720,2026-03-04,S03,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,3,10,Wednesday
L00721,2026-02-24,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,9,Tuesday
L00722,2026-03-25,S03,P001,2,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,290000.0,0.0,290000.0,2026,3,13,Wednesday
L00723,2026-02-16,S03,P001,1,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,2,8,Monday
L00724,2026-03-08,S03,P003,2,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,3,10,Sunday
L00725,2026-02-14,S03,P012,1,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,7,Saturday
L00726,2026-02-16,S03,P004,1,390000.0,NONE,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,390000.0,0.0,390000.0,2026,2,8,Monday
L00727,2026-04-09,S03,P008,1,78000.0,NONE,Cash,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,4,15,Thursday
L00728,2026-03-26,S03,P009,3,92000.0,NONE,Transfer,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,276000.0,0.0,276000.0,2026,3,13,Thursday
L00729,2026-03-18,S03,P006,1,165000.0,NONE,Cash,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,3,12,Wednesday
L00730,2026-02-10,S03,P009,2,92000.0,NONE,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,184000.0,0.0,184000.0,2026,2,7,Tuesday
L00731,2026-03-20,S03,P012,4,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,140000.0,0.0,140000.0,2026,3,12,Friday
L00732,2026-02-13,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,7,Friday
L00733,2026-03-04,S03,P001,2,145000.0,NONE,Transfer,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,290000.0,0.0,290000.0,2026,3,10,Wednesday
L00734,2026-04-24,S03,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,4,17,Friday
L00735,2026-03-03,S03,P003,3,175000.0,NONE,Card,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,525000.0,0.0,525000.0,2026,3,10,Tuesday
